Titulo,Contenido,Fecha,Fuente,Categoria,Autor,Link,Clasificacion,Narrativa
1725125717451563208,"Bernardo Arévalo y la Clica de Semilla NO TOMARÁN POSESIÓN 

Acá lo que hubo fue un #FraudeElectoral 

Al bote partida de Corruptos!  

(Guarden este Tweet) https://t.co/5DWktwVK4b",2023-11-16 12:16:36+00:00,https://twitter.com/lhazmitia/status/1725125717451563208,Tweet,lhazmitia,https://twitter.com/lhazmitia/status/1725125717451563208,Tweet,
1724305705501434044,Fraude Electoral Galan https://t.co/qP5RPiT5A4,2023-11-14 05:58:10+00:00,https://twitter.com/Alfonso_272073/status/1724305705501434044,Tweet,Alfonso_272073,https://twitter.com/Alfonso_272073/status/1724305705501434044,Tweet,
1709147278559367267,Welcome To The Best MMORPG🔥🔥,2023-10-03 10:04:00+00:00,https://twitter.com/HeroWarsWeb/status/1709147278559367267,Tweet,HeroWarsWeb,https://twitter.com/HeroWarsWeb/status/1709147278559367267,Tweet,
1725330116987720072,El poner candidatos d agua o fantasmas es un fraude electoral y robo d$$$ al Pueblo pq es la forma d obtener dinero fraudulentamente Autoridades pertinentes evalúen este fraude electoral https://t.co/Zyjt3ftdJM,2023-11-17 01:48:49+00:00,https://twitter.com/tommendez1957/status/1725330116987720072,Tweet,tommendez1957,https://twitter.com/tommendez1957/status/1725330116987720072,Tweet,
1723739486725513533,"Un día como hoy hace 4 años asumió la Presidencia del Estado Plurinacional de Bolivia @JeanineAnez a Renuncia cobarde después de un fraude electoral de #EvoMorales hoy ilegalmente Presa; su Libertad es el reconocimiento al Estado Constitucional de Derecho, sin ella no habría Arce.",2023-11-12 16:28:13+00:00,https://twitter.com/luchoruiz2/status/1723739486725513533,Tweet,luchoruiz2,https://twitter.com/luchoruiz2/status/1723739486725513533,Tweet,
1725134141358739495,Quieren legitimar un fraude electoral y cualquier modificación a la constitución eso quieren!!! https://t.co/IORdoFvSYG,2023-11-16 12:50:05+00:00,https://twitter.com/LeslyCanoM/status/1725134141358739495,Tweet,LeslyCanoM,https://twitter.com/LeslyCanoM/status/1725134141358739495,Tweet,
1726034633756672204,"¿Cómo?, ¿Sospechas? o sea lo que subimos a las redes por fraude electoral no fue en Argentina seguro fue en Nairobi. https://t.co/yjfkL6gHl2",2023-11-19 00:28:19+00:00,https://twitter.com/Chino24046451/status/1726034633756672204,Tweet,Chino24046451,https://twitter.com/Chino24046451/status/1726034633756672204,Tweet,
1724878709490880770,"Gamarra, protesta por las graves e infundadas acusaciones que se han hecho contra algunos jueces (Gª Castellón)  y contra el PP por parte de Gabriel Rufián, de ERC.
Porque afirmar lo de fraude electoral o llamar ilegítimo, autócrata y corrupto a Pedro Sánchez es muy normal. 
No? https://t.co/w5rH2Q1l2u",2023-11-15 19:55:05+00:00,https://twitter.com/Ritaalberdi/status/1724878709490880770,Tweet,Ritaalberdi,https://twitter.com/Ritaalberdi/status/1724878709490880770,Tweet,
1725226481289220220,"Ante el clima de fraude electoral que intenta instalar el delirante y sus secuaces, la Justicia Electoral les íntima a entregar las boletas faltantes yvlss da 24 horas para responder. 
Se robaron la plata de las boletas!!!
#MileiNo https://t.co/0SdjpsTL1e",2023-11-16 18:57:00+00:00,https://twitter.com/ArturoAroni/status/1725226481289220220,Tweet,ArturoAroni,https://twitter.com/ArturoAroni/status/1725226481289220220,Tweet,
1726079037297111408,Preparandome para cometer cantidad biblicas de fraude electoral https://t.co/8Prj1UIlRT,2023-11-19 03:24:46+00:00,https://twitter.com/Bajatensixn/status/1726079037297111408,Tweet,Bajatensixn,https://twitter.com/Bajatensixn/status/1726079037297111408,Tweet,
1725967422987944295,Los que realmente están defendiendo a los guatemaltecos del fraude electoral y los actos terroristas de semilla #GuateTieneConsuelo https://t.co/ntNg8S2wEM,2023-11-18 20:01:15+00:00,https://twitter.com/Guate_Inmortal_/status/1725967422987944295,Tweet,Guate_Inmortal_,https://twitter.com/Guate_Inmortal_/status/1725967422987944295,Tweet,
1724543340593475751,"Después salen a denunciar que hubo fraudes 🫢😂
#FraudeElectoral 
@C5N https://t.co/aDzrwk4uHH",2023-11-14 21:42:27+00:00,https://twitter.com/Rafael367764019/status/1724543340593475751,Tweet,Rafael367764019,https://twitter.com/Rafael367764019/status/1724543340593475751,Tweet,
1724897335870963779,de acá se puede ver el fraude electoral que va a ver el domingo,2023-11-15 21:09:06+00:00,https://twitter.com/Marcosbur/status/1724897335870963779,Tweet,Marcosbur,https://twitter.com/Marcosbur/status/1724897335870963779,Tweet,
1726340533461889050,"#RegresiónAutoritaria 📢¿Quiénes son las cinco personas detenidas por el MP por pronunciarse contra el fraude electoral en la USAC? 

El pasado jueves 16 de noviembre el MP presentó un nuevo caso por la toma de la USAC criminalizando a 27 personas, cinco de ellas detenidas🧶👇 https://t.co/55SK4snExC",2023-11-19 20:43:51+00:00,https://twitter.com/PrensaComunitar/status/1726340533461889050,Tweet,PrensaComunitar,https://twitter.com/PrensaComunitar/status/1726340533461889050,Tweet,
